authorId,name,paperCnt,lastPub,mostPub,pubPerYearAvg,topic,activity
4489,Cosmas K Zachos,4,2002,2001,2,0,1
4490,Tomy Scaria,4,2003,2000,1,0,1
4491,M. Ferraris,1,2003,2003,1,0,0
4492,Jan O. Conrad,2,2001,2000,1,0,1
4493,Roland Kirschner,1,2000,2000,1,1,0
4494,H. Kaldass,6,2002,1999,3,0,2
4495,G.S.Lozano,1,2002,2002,1,0,0
4496,A.M. Boyarsky,1,2000,2000,1,0,0
4497,Pierre Deligne,1,1999,1999,1,0,0
4498,Yu-Qi Li,2,2001,2001,2,0,1
4499,Svend E. Hjelmeland,2,2001,1999,1,0,1
4500,E.R. de Oliveira,1,2001,2001,1,0,0
4501,Y. Hatta,1,2001,2001,1,0,0
4502,Herbert Weigel,1,2002,2002,1,1,0
4503,Nadav Drukker,8,2003,1999,2,0,2
4504,M.M. Ferreira Jr,1,2002,2002,1,0,0
4505,Gouranga. C. Nayak,1,2000,2000,1,0,0
4506,Pawel Maslanka,2,2002,1999,1,0,1
4507,G.S. Lozano,4,2001,2000,2,0,1
4508,B. Ydri,3,2002,1999,1,0,1
4509,Shinichi Deguchi,4,2003,1999,1.3333333333333333,0,1
4510,Roberto Casadio,5,2003,2001,1.25,0,2
4511,Thomas Wynter,2,2000,1999,1,0,1
4512,Satoko Uchida,1,1999,1999,1,0,0
4513,A. Rago,1,2002,2002,1,0,0
4514,L.Akant,1,2002,2002,1,0,0
4515,Per Sundell,3,2001,2000,1.5,0,1
4516,P. I. Fomin,2,2000,1999,1,0,1
4517,Alexander Kaganovich,3,2003,2002,1.5,1,1
4518,Ignatios Antoniadis,4,2002,1999,1.3333333333333333,0,1
4519,P. Fischer,1,2002,2002,1,0,0
4520,Robert Shrock,1,1999,1999,1,0,0
4521,Olivier Piguet,7,2003,2000,1.75,0,2
4522,Dennis Nemeschansky,2,2000,2000,2,0,1
4523,Mu-in Park,1,2001,2001,1,1,0
4524,D.C. Dunbar,2,2000,1999,1,1,1
4525,E.E. Donets,2,2000,2000,2,0,1
4526,Hyunsoo Min,2,2000,1999,1,0,1
4527,Gavin Polhemus,1,1999,1999,1,0,0
4528,C. H. Otto Chui,2,2001,2001,2,0,1
4529,Zhe Chang,6,2002,1999,2,0,2
4530,D.Yu.Grigoriev,1,2002,2002,1,0,0
4531,M.Yu. Kalmykov,5,2003,2000,1.6666666666666667,0,2
4532,Jose A. de Azcarraga,8,2003,2002,2.6666666666666665,0,2
4533,August Romeo,2,2001,1999,1,0,1
4534,C. H. Tze,1,2002,2002,1,1,0
4535,J. Besprosvany,4,2002,2002,2,0,1
4536,Vadim Borokhov,4,2002,2002,4,0,1
4537,A.A.Reshetnyak,1,2002,2002,1,0,0
4538,Manfred Herbst,2,2002,2001,1,0,1
4539,Eduardo J. S. Villase\~nor,3,2002,2002,1.5,0,1
4540,D. H. Correa,1,2001,2001,1,0,0
4541,Rom\'an Linares,2,2000,2000,2,0,1
4542,Jerzy F. Plebanski,1,1999,1999,1,0,0
4543,T. A. Larsson,1,2001,2001,1,1,0
4544,S.B. Giddings,2,2001,2000,1,0,1
4545,Richard Hall,1,2002,2002,1,0,0
4546,R. von Unge,3,2001,2001,1.5,0,1
4547,O. Miskovic,1,2001,2001,1,0,0
4548,B. L. Voronov,1,1999,1999,1,0,0
4549,Oriol Pujolas,3,2001,2001,1.5,0,1
4550,Malcolm Perry,2,2001,1999,1,0,1
4551,L. Vergara,1,2003,2003,1,0,0
4552,Luca Tagliacozzo,1,2003,2003,1,1,0
4553,L. R. Huiszoon,1,1999,1999,1,0,0
4554,Cosmas Zachos,7,2003,1999,1.4,0,2
4555,Nikita Agasian,1,2001,2001,1,0,0
4556,T.E. Clark,6,2002,1999,1.5,0,2
4557,O.I.Vasilenko,1,2001,2001,1,1,0
4558,Tomislav Prokopec,1,2002,2002,1,0,0
4559,Govindan Rajesh,9,2003,2000,2.25,0,2
4560,S.Ichinose,1,1999,1999,1,0,0
4561,Marco Picariello,4,2002,2001,1.3333333333333333,0,1
4562,S. Q. Wu,2,2001,2000,1,1,1
4563,S P Corney,2,2000,1999,1,0,1
4564,Deusdedit M. Medeiros,1,1999,1999,1,0,0
4565,S. Shankaranarayanan,1,2000,2000,1,0,0
4566,S.I. Kruglov,4,2001,2001,4,0,1
4567,J. Hoppe,5,2002,1999,1.6666666666666667,0,2
4568,P. Matlock,2,2002,1999,1,0,1
4569,M. B. Hott,1,1999,1999,1,0,0
4570,M. A. M. Gomes,1,2000,2000,1,0,0
4571,Eugene A. Lim,1,2003,2003,1,0,0
4572,Alfredo Takashi Suzuki,1,2003,2003,1,0,0
4573,Kenji Ito,3,2000,2000,1.5,0,1
4574,Nicholas T. Jones,2,2003,2002,1,0,1
4575,Z. Morsli,1,2002,2002,1,0,0
4576,Yu. M. Zinoviev,4,2003,2002,1.3333333333333333,0,1
4577,Sergei V. Khudyakov,1,1999,1999,1,0,0
4578,O.A. Castro Alvaredo,1,2000,2000,1,0,0
4579,Emanuel Scheidegger,2,2001,1999,1,0,1
4580,Marco Maceda,1,2001,2001,1,0,0
4581,Tim Prestidge,1,1999,1999,1,1,0
4582,Nelson Vanegas,1,1999,1999,1,0,0
4583,Fidel ASchaposnik,1,2002,2002,1,0,0
4584,A. M. Stuchi,1,2002,2002,1,0,0
4585,I.Acikgoz,1,2001,2001,1,0,0
4586,T. Kuroki,2,2002,2002,2,0,1
4587,Sergei A.Sharakin,1,1999,1999,1,0,0
4588,Tomohiko Shibuya,1,2002,2002,1,0,0
4589,Paulo Vargas Moniz,1,2000,2000,1,1,0
4590,Murat Gunaydin,10,2002,1999,2.5,0,2
4591,Takuya Okuda,1,2002,2002,1,0,0
4592,Leonid D. Lantsman,1,2001,2001,1,0,0
4593,Ervig Lapalme,1,2000,2000,1,0,0
4594,Roger Sauser,2,2000,1999,1,0,1
4595,C. Albertsson,1,2001,2001,1,0,0
4596,Stefan Schraml,5,2002,2000,1.6666666666666667,0,2
4597,J.Stephany,2,2002,2000,1,0,1
4598,Giorgio Calucci,2,2000,1999,1,0,1
4599,Satchidananda Naik,3,2003,1999,1,0,1
4600,S. Khlebnikov,2,2003,2002,1,0,1
4601,Zhongyuan Zhu,2,2000,1999,1,0,1
4602,Josep M. Pons,2,2003,2002,1,0,1
4603,L. Saliu,2,2000,2000,2,0,1
4604,R.P. Malik,1,2001,2001,1,0,0
4605,Alessandra Frabetti,2,2000,2000,2,1,1
4606,Will Orrick,1,2001,2001,1,1,0
4607,R.Bhattacharyya,2,2002,2002,2,0,1
4608,Donal O'Driscoll,2,1999,1999,2,0,1
4609,Konrad Urlichs,1,2003,2003,1,0,0
4610,I. Floratos,1,2001,2001,1,0,0
4611,Jacques Distler,4,2002,2001,1.3333333333333333,0,1
4612,Hitoshi Ito,4,2002,2001,1.3333333333333333,0,1
4613,Paul Midodashvili,1,2001,2001,1,1,0
4614,Igor Klebanov,1,1999,1999,1,0,0
4615,Hsin-Chia Cheng,3,2003,2003,1.5,0,1
4616,Alessandro Fabbri,6,2002,2000,1.5,0,2
4617,Rosevaldo de Oliveira,1,2000,2000,1,0,0
4618,A.A.Zheltukhin,1,1999,1999,1,0,0
4619,Gordon W. Semenoff,8,2003,2001,2,0,2
4620,Jesse Thaler,1,2002,2002,1,1,0
4621,M. Francaviglia,1,2003,2003,1,0,0
4622,J. Fernando Barbero G,1,2002,2002,1,0,0
4623,Hermann Hessling,1,2001,2001,1,0,0
4624,A. Boveia,1,2002,2002,1,0,0
4625,S. R. Das,3,2000,2000,1.5,1,1
4626,Nicholas Read,1,2002,2002,1,0,0
4627,Thordur Jonsson,4,2002,2002,1.3333333333333333,0,1
4628,N. Boulanger,2,2002,2001,1,0,1
4629,M. Zyskin,2,2000,1999,1,0,1
4630,Jonathan Lenaghan,1,2001,2001,1,1,0
4631,Emery Sokatchev,9,2002,2000,3,0,2
4632,Richard Kerner,2,1999,1999,2,0,1
4633,V. Mohta,1,1999,1999,1,0,0
4634,Joshua Feinberg,5,2002,2001,1.6666666666666667,0,2
4635,X. Liu,1,2002,2002,1,1,0
4636,D. Wyler,1,2001,2001,1,1,0
4637,S. L. V. Pinheiro,1,2000,2000,1,0,0
4638,Cyril Malyshev,1,2002,2002,1,0,0
4639,L. Nocetti,1,2000,2000,1,0,0
4640,Ricardo C. Paschoal,1,2003,2003,1,0,0
4641,Fermin Viniegra,1,2002,2002,1,0,0
4642,Ieke Moerdijk,1,2002,2002,1,0,0
4643,B. Pioline,11,2003,2002,2.2,0,2
4644,Yang Hui He,1,2002,2002,1,0,0
4645,Yuan-Zhong Zhang,6,2003,2001,2,0,2
4646,M. Daoud,2,2000,2000,2,1,1
4647,Boris Noyvert,2,2002,2001,1,0,1
4648,J.W. van Holten,6,2003,2002,1.2,0,2
4649,A. Smailagic,2,2000,1999,1,0,1
4650,A. A. Abrikosov,2,2002,1999,1,0,1
4651,G. Kunstatter,1,1999,1999,1,0,0
4652,I. Krichever,2,2002,2001,1,0,1
4653,S.A. Apikyan,1,2001,2001,1,0,0
4654,Satoshi Watamura,1,2000,2000,1,0,0
4655,D. S. Freed,1,2000,2000,1,0,0
4656,S. L. Lyakhovich,3,2002,2000,1,0,1
4657,Luiz C. de Albuquerque,3,2001,2001,1.5,0,1
4658,Xin-He Meng,1,1999,1999,1,0,0
4659,Ivo Savonije,2,2002,2001,1,0,1
4660,Carlos A. P. Galvao,1,2000,2000,1,1,0
4661,K.S.Narain,2,2001,2000,1,0,1
4662,Z. Chacko,2,2001,1999,1,0,1
4663,David Karasik,2,2002,2001,1,1,1
4664,Alan George,1,2002,2002,1,1,0
4665,V.V.Mkhitaryan,1,1999,1999,1,0,0
4666,Kirill. A. Kazakov,1,1999,1999,1,0,0
4667,J.A. Helayel-Neto,14,2003,2002,2.8,0,2
4668,Rui Neves,7,2003,2003,1.75,1,2
4669,Kazuto Oshima,1,2001,2001,1,0,0
4670,L. Hadasz,2,2001,1999,1,0,1
4671,L.Mannelli,1,2002,2002,1,0,0
4672,Andrew Pocklington,2,2002,2002,2,0,1
4673,H. Steinacker,3,2001,2001,1.5,0,1
4674,M.C.Nemes,1,2000,2000,1,0,0
4675,Luca Mazzucato,1,2002,2002,1,0,0
4676,Maximilian Kreuzer,8,2002,2000,2,0,2
4677,R. Endo,1,1999,1999,1,0,0
4678,I. Kishimoto,3,2003,2003,1.5,0,1
4679,B. Durhuus,3,2001,1999,1,0,1
4680,A. Buchel,3,2002,2001,1.5,0,1
4681,Han-xin He,2,2002,2002,2,0,1
4682,Howard J. Schnitzer,5,2002,2002,2.5,0,2
4683,A. Karch,2,2000,1999,1,0,1
4684,Ziemowit Popowicz,4,2001,2001,2,0,1
4685,Ph Spindel,1,1999,1999,1,0,0
4686,S.M. Sibiryakov,2,2002,2001,1,0,1
4687,John Madore,5,2001,2000,2.5,0,2
4688,Michael Wohlgenannt,2,2003,2001,1,0,1
4689,T. Asakawa,2,2002,2001,1,0,1
4690,Pietro Fr\`e,2,2002,2001,1,0,1
4691,D.V.Naumov,1,1999,1999,1,0,0
4692,D. S. Popovic,1,2000,2000,1,0,0
4693,G. Roepke,2,2000,1999,1,1,1
4694,I. Cabrera-Carnero,4,2003,2002,1.3333333333333333,0,1
4695,Yoshiharu Kawamura,4,2003,2002,2,0,1
4696,Nicholas P. Warner,12,2003,2000,3,0,2
4697,Dmitri Orlov,3,2001,2000,1.5,0,1
4698,V. E. Korepin,1,1999,1999,1,1,0
4699,D. Bailin,8,2002,2002,2.6666666666666665,0,2
4700,Asad Naqvi,13,2003,2002,2.6,0,2
4701,M. D. Maia & E. M. Monte,1,2001,2001,1,0,0
4702,Jemal Guven,3,2001,2000,1.5,1,1
4703,V.G. Ivanov,1,1999,1999,1,0,0
4704,Walter D. Goldberger,4,2002,2002,1.3333333333333333,0,1
4705,S.Frolov,6,2000,1999,3,0,2
4706,Pijush K. Ghosh,6,2003,2000,2,0,2
4707,N. Chepilko,3,2001,2001,3,1,1
4708,R. Suter,1,1999,1999,1,0,0
4709,Gordon Chalmers,17,2002,2000,4.25,0,2
4710,R. Russo,3,2001,1999,1,0,1
4711,O.L. Battistel,1,1999,1999,1,0,0
4712,Y. Kimura,1,2000,2000,1,0,0
4713,R.P. Woodard,1,2002,2002,1,0,0
4714,W. Noertershaeuser,1,2002,2002,1,1,0
4715,A. C. Tort,4,2003,2002,1.3333333333333333,0,1
4716,A. Chervyakov,1,1999,1999,1,0,0
4717,S.A.Abel,2,2003,1999,1,0,1
4718,M.A.Santos,1,1999,1999,1,0,0
4719,Diego J. Navarro,3,2000,2000,1.5,0,1
4720,D.Zappal\`a,1,2000,2000,1,0,0
4721,J.Sonnenschein,2,2002,2000,1,0,1
4722,Niccolo' Terzi,2,2001,1999,1,0,1
4723,Manuel Asorey,1,2001,2001,1,0,0
4724,P. K. Mitter,1,2002,2002,1,0,0
4725,Taichiro kugo,1,2002,2002,1,0,0
4726,L. Palla,15,2002,1999,3.75,0,2
4727,G. Rajasekaran,2,2001,2001,2,1,1
4728,Alex Lewis,3,2000,1999,1.5,0,1
4729,Zhong-xia Yang,1,2001,2001,1,1,0
4730,Pio J. Arias,1,2002,2002,1,0,0
4731,B. Julia,6,2001,1999,2,0,2
4732,Silvia Vaula',3,2002,2002,3,0,1
4733,N. Tanimura,1,1999,1999,1,0,0
4734,G. Vernizzi,7,2002,2002,2.3333333333333335,0,2
4735,P. Manousselis,1,2002,2002,1,0,0
4736,M. Baker,1,2002,2002,1,0,0
4737,Remo Garattini,3,1999,1999,3,0,1
4738,Paul K. Townsend,14,2003,2002,2.8,0,2
4739,A.Restuccia,1,2002,2002,1,0,0
4740,Christoph Sieg,2,2003,2002,1,0,1
4741,G. Papadopoulos,18,2003,1999,3.6,0,2
4742,R.-G. Cai,2,2001,2000,1,0,1
4743,Harry W. Braden,1,1999,1999,1,0,0
4744,C.B. Thorn,1,2000,2000,1,0,0
4745,S. Nowak,1,2002,2002,1,0,0
4746,F. Lizzi,3,2001,2001,1.5,0,1
4747,D. Karabali,2,2001,2000,1,0,1
4748,Leticia F Cugliandolo,1,2002,2002,1,0,0
4749,Bengt EW Nilsson,2,2000,2000,2,0,1
4750,Sachindeo Vaidya,4,2001,2001,1.3333333333333333,0,1
4751,T.S. Biro,2,2001,2000,1,0,1
4752,J. M. Pons,1,2000,2000,1,0,0
4753,L. M. de Moraes,1,1999,1999,1,0,0
4754,Reza Abbaspur,5,2003,1999,1.25,1,2
4755,J. Mas,2,2003,2002,1,0,1
4756,H.T. Sato,1,2000,2000,1,0,0
4757,V. D. Ivashchuk,9,2003,1999,2.25,0,2
4758,William Weir,1,1999,1999,1,0,0
4759,S.M. Kuzenko,8,2003,2001,2,0,2
4760,Johannes Walcher,6,2003,2002,3,0,2
4761,Hugh Osborn,1,2003,2003,1,0,0
4762,R.C. Trinchero,1,1999,1999,1,0,0
4763,Ke Wu,7,2003,2001,2.3333333333333335,0,2
4764,Andrew J. Tolley,2,2002,2001,1,0,1
4765,K.J.M. Moriarty,2,2001,1999,1,1,1
4766,Rolando Cardenas,1,2002,2002,1,1,0
4767,Bom Soo Kim,1,1999,1999,1,0,0
4768,Raul Rabadan,7,2002,2002,3.5,0,2
4769,B. Mirza,1,2002,2002,1,0,0
4770,Arkady A.Tseytlin,1,2003,2003,1,0,0
4771,Kasper Peeters,8,2003,1999,1.6,0,2
4772,M. Saadat,4,2002,2000,1.3333333333333333,0,1
4773,N.Belaloui,1,1999,1999,1,0,0
4774,H.Hatanaka,1,2000,2000,1,0,0
4775,P.Strigazzi,1,2000,2000,1,0,0
4776,V. Alan Kostelecky,2,2001,2001,2,0,1
4777,B. Cuadros-Melgar,1,2002,2002,1,0,0
4778,VolkerSchomerus,2,2002,2002,2,0,1
4779,C. Robin Graham,1,1999,1999,1,0,0
4780,P. Haney,1,1999,1999,1,1,0
4781,Y. Hoshino,2,2003,2001,1,0,1
4782,Ian. I Kogan,2,2001,2001,2,0,1
4783,H. Jirari,2,2001,1999,1,1,1
4784,Petre Dita,2,2002,1999,1,0,1
4785,R. Peschanski,4,2003,2000,1,0,1
4786,Yao-Zhong Zhang,6,2002,2002,3,0,2
4787,S. Aoyama,2,2002,2000,1,0,1
4788,Nelson R. F. Braga,12,2002,2002,3,0,2
4789,N. Yokoi,1,1999,1999,1,0,0
4790,G. A. Diamandis,1,2001,2001,1,0,0
4791,Jing-bo Chen,1,2002,2002,1,0,0
4792,Sorin Marculescu,1,2002,2002,1,0,0
4793,E. Kazes,2,2000,2000,2,0,1
4794,G. Akemann,14,2003,2002,2.8,0,2
4795,Mohammad Khorrami,5,2003,2000,2.5,0,2
4796,L. P. Colatto,1,2003,2003,1,0,0
4797,Pedro F. Gonzalez-Diaz,4,2002,2000,1.3333333333333333,1,1
4798,P. Desrosiers,4,2002,2001,2,0,1
4799,Mark Walton,1,1999,1999,1,0,0
4800,R.C.Rashkov,5,2003,1999,1.6666666666666667,0,2
4801,V. A. Lensky,1,2001,2001,1,0,0
4802,Mohammad A. Ganjali,1,2002,2002,1,0,0
4803,Evgeny Ivanov,5,2003,2001,1.25,0,2
4804,A. Rod Gover,2,2001,2001,2,0,1
4805,Tobias Hurth,1,1999,1999,1,0,0
4806,A. Kashani-Poor,2,2000,2000,2,0,1
4807,Andrey Pokotilov,1,2001,2001,1,0,0
4808,P. Strigazzi,3,2000,2000,1.5,0,1
4809,Harold Steinacker,7,2002,2001,1.75,0,2
4810,Linda Baker,1,1999,1999,1,0,0
4811,E.Spallucci,7,2002,2001,2.3333333333333335,0,2
4812,Dan Tomino,2,2001,2000,1,0,1
4813,Charles M. Sommerfield,1,2000,2000,1,0,0
4814,G. Maiella,2,2001,2000,1,0,1
4815,Dagny M.Kimberly,1,2002,2002,1,0,0
4816,K. Bobkov,1,2002,2002,1,0,0
4817,E. Fradkin,1,1999,1999,1,0,0
4818,I. Dymnikova,1,2000,2000,1,0,0
4819,Tomasz Maslowski,1,1999,1999,1,0,0
4820,Chanju Kim,18,2003,2001,3.6,0,2
4821,OyvindTafjord,1,1999,1999,1,1,0
4822,J. Acosta,1,2001,2001,1,0,0
4823,N. McNair,2,2001,2001,2,0,1
4824,Todor Popov,1,2001,2001,1,0,0
4825,J. Wirstam,2,2001,1999,1,0,1
4826,Ion I. Cot\u{a}escu,7,2003,2001,1.75,0,2
4827,A. Restuccia,14,2002,2001,3.5,0,2
4828,Robert G. Leigh,15,2003,2000,3,0,2
4829,Ed Copeland,1,2002,2002,1,1,0
4830,Andrei O. Starinets,2,2003,2002,1,0,1
4831,A.H. Hamici,1,2001,2001,1,0,0
4832,Bj\orn Brinne,3,2000,2000,1.5,0,1
4833,Siddhartha Sen,8,2003,1999,1.6,0,2
4834,Juan M. Maldacena,3,2001,1999,1,0,1
4835,K.Bobkov,1,2003,2003,1,0,0
4836,Poul Olesen,2,2002,2002,2,0,1
4837,K Sankaran Viswanathan,1,2002,2002,1,0,0
4838,Yutaro Taira,1,1999,1999,1,0,0
4839,M. A. De Andrade,2,2001,2001,2,0,1
4840,G. Bertoldi,2,2000,2000,2,0,1
4841,Kurt Haller,6,2002,2000,1.5,1,2
4842,L. V. Belvedere,2,2000,2000,2,0,1
4843,R.L.Mkrtchyan,1,2002,2002,1,1,0
4844,H. Verlinde,3,2000,1999,1.5,0,1
4845,E.E. Leite,1,2002,2002,1,0,0
4846,Andrea Trombettoni,1,2003,2003,1,0,0
4847,C. C. Taylor,1,1999,1999,1,0,0
4848,K.G. Selivanov,3,2003,2000,1,0,1
4849,G. De Risi,2,2002,2001,1,0,1
4850,Oleg Lunin,13,2003,2001,2.6,0,2
4851,D. Dunbar,1,2000,2000,1,0,0
4852,Satsuki Oda,1,2000,2000,1,0,0
4853,Je-An Gu,3,2001,2001,3,0,1
4854,V. B. Petkova,1,1999,1999,1,0,0
4855,R.E. Gamboa Saravi,1,1999,1999,1,0,0
4856,Axel Krause,10,2002,2002,2.5,0,2
4857,I.V. Volovich,4,2002,1999,1.3333333333333333,0,1
4858,R. Tateo,2,2000,2000,2,0,1
4859,M. Materassi,1,1999,1999,1,0,0
4860,Dong-Sheng Du,1,2001,2001,1,0,0
4861,Bugra Borasoy,1,1999,1999,1,0,0
4862,J. I. Kapusta,1,2002,2002,1,1,0
4863,A. Melikyan,6,2002,2001,3,0,2
4864,Alexis Amezaga,2,2002,1999,1,0,1
4865,Garnik G. Alexanian,1,2002,2002,1,0,0
4866,Yoshihisa Kitazawa,7,2001,1999,2.3333333333333335,0,2
4867,Kenji Mohri,3,2001,2000,1.5,0,1
4868,Yu Tian,3,2002,2002,3,0,1
4869,Antonella Liccardo,2,1999,1999,2,1,1
4870,H. J. W. M\{u}ller-Kirsten,7,2003,1999,1.75,0,2
4871,Gianluca Grignani,2,2003,2001,1,0,1
4872,F. Englert,3,2003,1999,1,0,1
4873,Ivan Avramidi,1,2001,2001,1,0,0
4874,H. Saleur,4,2002,1999,1,0,1
4875,V.G. Kac,2,1999,1999,2,0,1
4876,A. Levin,2,2003,2000,1,0,1
4877,Li-Bin Fu,1,2001,2001,1,0,0
4878,A.P.B.Scarpelli,1,2000,2000,1,0,0
4879,Markus Gut,1,2001,2001,1,0,0
4880,M.-H. Saito,1,1999,1999,1,0,0
4881,Pietro Fre,2,2002,1999,1,0,1
4882,R. E. Browne,1,2003,2003,1,0,0
4883,Stephane Fidanza,1,2001,2001,1,0,0
4884,D.M.Gitman,1,2003,2003,1,0,0
4885,Octavio Obregon,6,2003,2000,2,1,2
4886,G. Pollifrone,1,2000,2000,1,1,0
4887,H.A. Kastrup,2,1999,1999,2,0,1
4888,Kamal Lochan Panigrahi,3,2002,2000,1,0,1
4889,T. K. Rai Dastidar,1,1999,1999,1,1,0
4890,A. Misra,4,2000,1999,2,0,1
4891,Victor O. Rivelles,16,2003,1999,4,0,2
4892,R.Delbourgo,1,1999,1999,1,0,0
4893,A. Balaz,1,2001,2001,1,0,0
4894,M. Berg,2,2001,2000,1,0,1
4895,M. Massar,2,1999,1999,2,0,1
4896,Marina Shmakova,7,2002,2001,1.75,0,2
4897,C. C. Ciobirca,2,2003,2003,2,0,1
4898,Wei Liao,2,2002,2001,1,0,1
4899,R. de Lima Rodrigues,11,2003,2002,5.5,0,2
4900,Stanislav V. Klimenko,1,1999,1999,1,0,0
4901,P. Bieliavsky,1,2002,2002,1,0,0
4902,Franz A. Farias,1,2001,2001,1,0,0
4903,G. Cuoghi,1,2000,2000,1,0,0
4904,Laszlo Palla,1,2000,2000,1,0,0
4905,M. Cataldo,3,2002,2002,1.5,0,1
4906,Anzhong Wang,1,2002,2002,1,1,0
4907,A. Nersessian,1,2002,2002,1,0,0
4908,T. Mohaupt,3,2000,2000,3,0,1
4909,W.J. Zakrzewski,2,2002,2001,1,0,1
4910,M. Campostrini,1,2000,2000,1,0,0
4911,M. Duetsch,3,2002,2000,1,0,1
4912,Joseph Katz,1,2000,2000,1,1,0
4913,P. Langacker,1,1999,1999,1,0,0
4914,M. Alves,2,2002,2000,1,0,1
4915,G. Vitiello,2,2002,2001,1,0,1
4916,Guang-Jiong Ni,2,2002,1999,1,0,1
4917,David Dudal,2,2002,2002,2,0,1
4918,Osvaldo Chandia,6,2002,1999,1.5,0,2
4919,P. Ramadevi,4,2000,1999,2,0,1
4920,J. Sanchez-Guillen,3,2003,2000,1,0,1
4921,Stefano Ansoldi,2,2002,2002,2,0,1
4922,Paola Mosconi,1,2003,2003,1,0,0
4923,V.E. Korepin,2,2002,2001,1,1,1
4924,Henning Samtleben,8,2003,2002,2,0,2
4925,X. Calmet,1,2000,2000,1,1,0
4926,Alberto S.Cattaneo,1,2001,2001,1,0,0
4927,N. Itzhaki,12,2002,1999,3,0,2
4928,U.H. Danielsson,1,2002,2002,1,0,0
4929,P. A.Horv\'athy,1,2001,2001,1,0,0
4930,Sang-Heon Yi,1,2003,2003,1,0,0
4931,D.G. Barci,1,2000,2000,1,0,0
4932,J-P. Gazeau,1,2003,2003,1,0,0
4933,John J. Oh,9,2002,1999,2.25,0,2
4934,Xinrui Hou,2,2000,1999,1,0,1
4935,J. Juan Rosales,1,1999,1999,1,1,0
4936,B. Carazza,1,1999,1999,1,0,0
4937,Shun'ichi Shinohara,1,2000,2000,1,0,0
4938,W.F. Chen,11,2003,2000,2.2,0,2
4939,Gregory Gabadadze,14,2002,1999,3.5,0,2
4940,Carlos Na\'on,3,2001,2001,3,0,1
4941,B. Schroer,1,1999,1999,1,0,0
4942,M. M. Akbar,2,2003,2003,2,0,1
4943,A.Morozov,10,2001,1999,3.3333333333333335,0,2
4944,Jeremy Michelson,12,2002,1999,3,0,2
4945,F.-M. Boas,1,2001,2001,1,0,0
4946,G.M. Sotkov andA.H. Zimerman,1,2001,2001,1,0,0
4947,Bogdan Damski,1,2000,2000,1,1,0
4948,Joao P. Rodrigues,4,2002,1999,1.3333333333333333,0,1
4949,Lorenzo Magnea,1,1999,1999,1,0,0
4950,H.Kanno,1,1999,1999,1,0,0
4951,Raimar Wulkenhaar,6,2002,1999,1.5,0,2
4952,Koichi Seo,1,2001,2001,1,0,0
4953,G. Horowitz,1,2002,2002,1,0,0
4954,A. Wereszczynski,1,2002,2002,1,0,0
4955,Theodore J. Allen,2,2002,1999,1,0,1
4956,Alexander Chervov,1,2002,2002,1,0,0
4957,B.V. Khachatryan,1,2002,2002,1,0,0
4958,Michael R. Douglas,17,2003,1999,3.4,0,2
4959,Samir D. Mathur,18,2003,2001,3.6,0,2
4960,R. Guida,1,2000,2000,1,0,0
4961,K. Pohlmeyer,1,2002,2002,1,0,0
4962,I. Ots,1,2001,2001,1,0,0
4963,B. Ram,1,2002,2002,1,1,0
4964,W. K. Ma,1,2001,2001,1,0,0
4965,H. M. Fried,2,2003,2001,1,0,1
4966,Carlos Lozano,4,1999,1999,4,0,1
4967,Sebastian de Haro,6,2003,2000,1.5,0,2
4968,Jorge Moreno,2,2001,2001,2,0,1
4969,Kengo Maeda,5,2003,2002,1.25,0,2
4970,Ted Jacobson,4,2001,2000,1.3333333333333333,0,1
4971,Zhi Yao,1,1999,1999,1,0,0
4972,L.P. Colatto,4,2002,2000,1.3333333333333333,0,1
4973,M. Grigoriev,3,2002,1999,1,0,1
4974,V. J. Menon,1,2000,2000,1,0,0
4975,M. Rudolph,1,1999,1999,1,1,0
4976,M. Quiros,4,2002,2002,2,1,1
4977,Timon Boehm,3,2002,2002,1.5,0,1
4978,E. G. Vorontsova,2,2000,1999,1,0,1
4979,D.Lust,1,2000,2000,1,0,0
4980,Kimball A. Milton,9,2002,2002,2.25,0,2
4981,M. Alishahiha,1,2000,2000,1,0,0
4982,P.Calabrese,1,2000,2000,1,0,0
4983,K. Hayasaka,1,2002,2002,1,0,0
4984,Yasuhiko Yamada,3,2002,1999,1.5,0,1
4985,Banhiman Ghosh,1,2000,2000,1,0,0
4986,Guillermo A. Silva,2,2002,2000,1,0,1
4987,Konstantin G. Savvidy,5,2000,2000,2.5,0,2
4988,Katrin Wendland,4,2001,2000,2,0,1
4989,N.Maggiore,2,2001,2000,1,0,1
4990,C.-G. Shi,1,2003,2003,1,0,0
4991,Jorge Alfaro,4,2002,2001,2,1,1
4992,G. Immirzi,2,2003,2002,1,0,1
4993,Ivan Andric,2,2003,2000,1,0,1
4994,Arkady A. Tseytlin,2,2001,2001,2,0,1
4995,Alok Kumar,15,2003,2002,3,0,2
4996,Martijn Derix,2,2001,1999,1,0,1
4997,Matthew D. Schwartz,7,2003,2001,1.75,0,2
4998,W. Kornelis,1,2000,2000,1,1,0
4999,Ulf Lindstr\{o}m,1,2001,2001,1,0,0
5000,Fred Myhrer,1,2000,2000,1,0,0
5001,Andre Lukas,15,2002,1999,3.75,0,2
5002,J.L.F. Barbon,13,2002,2001,3.25,0,2
